source,target,rating,timestamp,target_is_suspicious,source_is_suspicious
452,9,2,1338436800,False,False
83,9,2,1330578000,False,False
1458,9,2,1329454800,False,False
45,9,2,1326517200,False,False
2727,9,2,1324357200,False,False
108,9,2,1323493200,False,False
1734,9,2,1323493200,False,False
1136,9,2,1323061200,False,False
51,9,2,1324357200,False,False
37,9,2,1322542800,False,False
256,9,2,1327122000,False,False
305,9,2,1323838800,False,False
346,9,2,1320728400,False,False
315,9,2,1319688000,False,False
943,9,2,1321506000,False,False
98,9,2,1320987600,False,False
683,9,2,1319688000,False,False
854,9,2,1318996800,False,False
2124,9,2,1322888400,False,False
1283,9,2,1318564800,False,False
513,9,2,1329282000,False,False
733,9,2,1319428800,False,False
202,9,2,1317873600,False,False
1714,9,2,1320642000,False,False
2122,9,2,1316059200,False,False
613,9,2,1314849600,False,False
15,9,1,1348286400,False,False
19,9,1,1399608000,False,False
123,9,1,1361768400,False,False
295,9,1,1361509200,False,False
1048,9,1,1359003600,False,False
329,9,1,1355634000,False,False
2992,9,1,1345867200,False,False
534,9,1,1343275200,False,False
545,9,1,1338523200,False,False
177,9,1,1337486400,False,False
31,9,1,1337486400,False,False
52,9,1,1333425600,False,False
638,9,1,1332993600,False,False
32,9,1,1329973200,False,False
1487,9,1,1327208400,False,False
146,9,1,1327122000,False,False
871,9,1,1326344400,False,False
316,9,1,1325826000,False,False
547,9,1,1325480400,False,False
1484,9,1,1324789200,False,False
142,9,1,1324789200,False,False
2479,9,1,1324443600,False,False
1709,9,1,1323838800,False,False
4934,9,1,1323666000,False,False
2145,9,1,1323234000,False,False
1139,9,1,1321938000,False,False
154,9,1,1321851600,False,False
409,9,1,1320987600,False,False
2781,9,1,1320379200,False,False
1287,9,1,1320033600,False,False
196,9,1,1319342400,False,False
2770,9,1,1319256000,False,False
284,9,1,1319256000,False,False
1476,9,1,1319169600,False,False
2128,9,1,1319083200,False,False
175,9,1,1318737600,False,False
467,9,1,1318305600,False,False
7387,9,1,1317960000,False,False
300,9,1,1317787200,False,False
203,9,1,1317614400,False,False
622,9,1,1317614400,False,False
274,9,1,1317355200,False,False
632,9,1,1318824000,False,False
1284,9,1,1316923200,False,False
79,9,1,1316491200,False,False
1721,9,1,1316491200,False,False
2760,9,1,1316404800,False,False
132,9,1,1314590400,False,False
824,9,-2,1401681600,False,False
7518,9,-2,1350100800,False,False
1743,9,-2,1328331600,False,False
185,9,-3,1331870400,False,False
26,9,-5,1379304000,False,False
681,9,-5,1320642000,False,False
7565,9,-10,1344916800,False,False
9,20,10,1354078800,False,False
9,159,9,1341547200,False,False
9,977,8,1365048000,False,False
9,145,8,1334203200,False,False
9,14,8,1332820800,False,False
9,176,8,1339905600,False,False
9,267,6,1336190400,False,False
9,22,6,1326344400,False,False
9,60,5,1344052800,False,False
9,518,5,1332302400,False,False
9,65,5,1326344400,False,False
9,113,5,1318737600,False,False
9,15,5,1320728400,False,False
9,40,5,1322456400,False,False
9,17,5,1328677200,False,False
9,122,4,1326344400,False,False
9,75,4,1327467600,False,False
9,211,4,1332216000,False,False
9,70,3,1339387200,False,False
9,66,3,1330059600,False,False
9,107,3,1331870400,False,False
9,77,3,1338436800,False,False
9,47,3,1322715600,False,False
9,234,3,1319688000,False,False
9,854,3,1322024400,False,False
9,1725,3,1318132800,False,False
9,546,3,1318305600,False,False
9,135,3,1333252800,False,False
9,272,3,1330059600,False,False
9,443,2,1341460800,False,False
9,31,2,1337486400,False,False
9,348,2,1336622400,False,False
9,452,2,1338436800,False,False
9,38,2,1346299200,False,False
9,197,2,1324357200,False,False
9,193,2,1323579600,False,False
9,51,2,1323579600,False,False
9,37,2,1322542800,False,False
9,256,2,1327122000,False,False
9,943,2,1321506000,False,False
9,35,2,1318910400,False,False
9,513,2,1318478400,False,False
9,219,2,1317960000,False,False
9,97,2,1318824000,False,False
9,1478,2,1317960000,False,False
9,733,2,1319428800,False,False
9,1470,2,1319342400,False,False
9,202,2,1317873600,False,False
9,42,2,1326171600,False,False
9,1721,2,1316059200,False,False
9,111,1,1393477200,False,False
9,30,1,1388466000,False,False
9,123,1,1361768400,False,False
9,295,1,1361509200,False,False
9,1048,1,1359003600,False,False
9,329,1,1355634000,False,False
9,2992,1,1345867200,False,False
9,549,1,1345348800,False,False
9,1163,1,1345262400,False,False
9,133,1,1331611200,False,False
9,687,1,1330923600,False,False
9,83,1,1330664400,False,False
9,165,1,1330059600,False,False
9,32,1,1329973200,False,False
9,24,1,1330318800,False,False
9,1458,1,1329454800,False,False
9,548,1,1329195600,False,False
9,589,1,1328418000,False,False
9,1487,1,1327208400,False,False
9,146,1,1327122000,False,False
9,316,1,1325826000,False,False
9,2139,1,1325566800,False,False
9,2819,1,1325134800,False,False
9,2141,1,1330059600,False,False
9,1484,1,1324789200,False,False
9,142,1,1324789200,False,False
9,2479,1,1324443600,False,False
9,7388,1,1324357200,True,False
9,2727,1,1324357200,False,False
9,1709,1,1323838800,False,False
9,4934,1,1323666000,False,False
9,156,1,1324011600,False,False
9,547,1,1325480400,False,False
9,108,1,1323493200,False,False
9,1734,1,1323493200,False,False
9,1286,1,1323320400,False,False
9,2145,1,1323061200,False,False
9,1136,1,1323061200,False,False
9,67,1,1322110800,False,False
9,1023,1,1321938000,False,False
9,1139,1,1321938000,False,False
9,154,1,1321851600,False,False
9,305,1,1323838800,False,False
9,346,1,1320728400,False,False
9,2781,1,1320379200,False,False
9,1287,1,1320033600,False,False
9,2777,1,1319774400,False,False
9,315,1,1319601600,False,False
9,196,1,1319342400,False,False
9,284,1,1319256000,False,False
9,98,1,1319169600,False,False
9,683,1,1319169600,False,False
9,2128,1,1319083200,False,False
9,2124,1,1318910400,False,False
9,632,1,1318824000,False,False
9,175,1,1318737600,False,False
9,1283,1,1318564800,False,False
9,2770,1,1319256000,False,False
9,467,1,1318305600,False,False
9,1726,1,1318219200,False,False
9,7550,1,1317960000,False,False
9,300,1,1317787200,False,False
9,203,1,1317614400,False,False
9,622,1,1317614400,False,False
9,274,1,1317355200,False,False
9,1714,1,1317182400,False,False
9,1284,1,1316923200,False,False
9,2760,1,1316404800,False,False
9,2122,1,1316059200,False,False
9,26,1,1330491600,False,False
9,33,1,1315368000,False,False
9,613,1,1314849600,False,False
9,545,1,1314763200,False,False
9,7568,-1,1398744000,True,False
9,287,-1,1354078800,False,False
9,7518,-1,1350100800,False,False
9,7600,-1,1347422400,False,False
9,1292,-1,1324011600,True,False
9,409,-1,1365220800,False,False
9,681,-1,1320465600,False,False
9,1472,-1,1316664000,False,False
9,7565,-5,1348372800,False,False
9,7387,-5,1331524800,False,False
9,7602,-10,1364270400,False,False
9,7601,-10,1364270400,False,False
9,7334,-10,1364184000,False,False
9,7537,-10,1348804800,False,False
9,798,-10,1337832000,False,False
9,7534,-10,1331611200,False,False
9,7564,-10,1319083200,False,False
37,10,8,1307592000,False,False
177,10,7,1360299600,False,False
623,10,6,1340164800,False,False
130,10,6,1334894400,False,False
334,10,5,1369454400,False,False
62,10,5,1345262400,False,False
161,10,5,1340337600,False,False
11,10,5,1347768000,False,False
67,10,5,1363406400,False,False
42,10,5,1363060800,False,False
58,10,4,1405137600,False,False
201,10,4,1344484800,False,False
26,10,4,1367380800,False,False
44,10,4,1336449600,False,False
185,10,3,1380600000,False,False
73,10,3,1364356800,False,False
179,10,3,1354078800,False,False
190,10,3,1341547200,False,False
562,10,3,1340596800,False,False
259,10,3,1360645200,False,False
7512,10,3,1343707200,False,False
277,10,3,1340510400,False,False
22,10,3,1345348800,False,False
319,10,3,1336017600,False,False
52,10,3,1341892800,False,False
25,10,3,1367380800,False,False
97,10,3,1347508800,False,False
142,10,3,1347336000,False,False
187,10,3,1331096400,False,False
2179,10,3,1330578000,False,False
17,10,3,1332129600,False,False
159,10,3,1307851200,False,False
102,10,3,1365652800,False,False
225,10,3,1306641600,False,False
918,10,3,1338436800,False,False
40,10,3,1359608400,False,False
1702,10,2,1308628800,False,False
118,10,2,1375156800,False,False
975,10,2,1367208000,False,False
1550,10,2,1366084800,False,False
935,10,2,1363320000,False,False
491,10,2,1348718400,False,False
1797,10,2,1349496000,False,False
1167,10,2,1347508800,False,False
2250,10,2,1346990400,False,False
487,10,2,1346040000,False,False
1040,10,2,1344657600,False,False
51,10,2,1339128000,False,False
265,10,2,1339905600,False,False
787,10,2,1338436800,False,False
454,10,2,1341201600,False,False
1424,10,2,1336449600,False,False
1772,10,2,1341374400,False,False
2204,10,2,1335758400,False,False
1150,10,2,1335412800,False,False
1762,10,2,1334980800,False,False
2190,10,2,1332648000,False,False
24,10,2,1336449600,False,False
33,10,2,1339041600,False,False
347,10,2,1341460800,False,False
175,10,2,1335844800,False,False
75,10,2,1341288000,False,False
99,10,2,1290056400,False,False
168,10,2,1289797200,False,False
1018,10,1,1308628800,False,False
482,10,1,1308628800,False,False
88,10,1,1418878800,False,False
222,10,1,1402372800,False,False
93,10,1,1370145600,False,False
492,10,1,1368849600,False,False
1573,10,1,1368417600,False,False
413,10,1,1368158400,False,False
49,10,1,1367899200,False,False
1673,10,1,1367640000,False,False
174,10,1,1367553600,False,False
1536,10,1,1367467200,False,False
1562,10,1,1367467200,False,False
156,10,1,1361336400,False,False
242,10,1,1360904400,False,False
56,10,1,1360558800,False,False
320,10,1,1360472400,False,False
3122,10,1,1359867600,False,False
296,10,1,1359867600,False,False
1111,10,1,1352523600,False,False
7334,10,1,1352437200,False,False
695,10,1,1349496000,False,False
1031,10,1,1347854400,False,False
3014,10,1,1347854400,False,False
89,10,1,1347508800,False,False
2986,10,1,1346990400,False,False
614,10,1,1346990400,False,False
456,10,1,1344744000,False,False
686,10,1,1344484800,False,False
29,10,1,1344484800,False,False
1137,10,1,1343793600,False,False
1327,10,1,1343448000,False,False
941,10,1,1341028800,False,False
103,10,1,1340942400,False,False
150,10,1,1340596800,False,False
166,10,1,1340596800,False,False
2957,10,1,1340164800,False,False
946,10,1,1339905600,False,False
741,10,1,1339473600,False,False
1288,10,1,1338523200,False,False
545,10,1,1338523200,False,False
315,10,1,1338436800,False,False
2215,10,1,1338004800,False,False
1324,10,1,1337140800,False,False
2908,10,1,1336190400,False,False
77,10,1,1335499200,False,False
318,10,1,1335326400,False,False
146,10,1,1335240000,False,False
92,10,1,1335067200,False,False
592,10,1,1334980800,False,False
639,10,1,1334030400,False,False
1146,10,1,1332993600,False,False
258,10,1,1344312000,False,False
2787,10,1,1332648000,False,False
2188,10,1,1332302400,False,False
69,10,1,1331611200,False,False
798,10,1,1331010000,False,False
1307,10,1,1330405200,False,False
66,10,1,1330405200,False,False
777,10,1,1325134800,False,False
2778,10,1,1319774400,False,False
2129,10,1,1319515200,False,False
914,10,1,1313380800,False,False
48,10,1,1313380800,False,False
39,10,1,1312344000,False,False
664,10,1,1309320000,False,False
1078,10,1,1308542400,False,False
840,10,1,1307678400,False,False
383,10,1,1307246400,False,False
710,10,1,1307246400,False,False
65,10,1,1307246400,False,False
2582,10,1,1307160000,False,False
1981,10,1,1307160000,False,False
7564,10,1,1308196800,False,False
57,10,1,1307160000,False,False
725,10,1,1307160000,False,False
140,10,1,1307073600,False,False
54,10,1,1306987200,False,False
2558,10,1,1306814400,False,False
226,10,1,1306814400,False,False
1992,10,1,1306728000,False,False
1430,10,1,1306728000,False,False
1988,10,1,1306728000,False,False
478,10,1,1306728000,False,False
510,10,1,1305691200,False,False
249,10,1,1305691200,False,False
1636,10,1,1305691200,False,False
1967,10,1,1305691200,False,False
2519,10,1,1305604800,False,False
139,10,1,1305604800,False,False
719,10,1,1305604800,False,False
7438,10,1,1305604800,False,False
569,10,1,1305518400,False,False
468,10,1,1300766400,False,False
15,10,-10,1360472400,False,False
10,7552,10,1366689600,False,False
10,970,8,1289192400,False,False
10,271,8,1289192400,False,False
10,37,8,1307592000,False,False
10,623,6,1340164800,False,False
10,145,5,1369800000,False,False
10,334,5,1369454400,False,False
10,1044,5,1368936000,False,False
10,41,5,1349409600,False,False
10,26,5,1372824000,False,False
10,161,5,1340337600,False,False
10,42,5,1363060800,False,False
10,58,4,1405137600,False,False
10,62,4,1345262400,False,False
10,52,4,1341806400,False,False
10,67,4,1340424000,False,False
10,40,4,1359608400,False,False
10,185,3,1374984000,False,False
10,242,3,1360818000,False,False
10,190,3,1341547200,False,False
10,7512,3,1343707200,False,False
10,277,3,1340510400,False,False
10,44,3,1336449600,False,False
10,22,3,1345348800,False,False
10,319,3,1336017600,False,False
10,592,3,1334980800,False,False
10,25,3,1367380800,False,False
10,97,3,1347508800,False,False
10,142,3,1347336000,False,False
10,11,3,1337832000,False,False
10,187,3,1331096400,False,False
10,17,3,1332129600,False,False
10,225,3,1306641600,False,False
10,222,2,1402372800,False,False
10,118,2,1375156800,False,False
10,1550,2,1366084800,False,False
10,935,2,1363320000,False,False
10,1797,2,1349496000,False,False
10,1167,2,1347508800,False,False
10,2250,2,1346990400,False,False
10,1040,2,1344657600,False,False
10,686,2,1347336000,False,False
10,201,2,1344484800,False,False
10,562,2,1340596800,False,False
10,259,2,1347854400,False,False
10,265,2,1339905600,False,False
10,487,2,1346040000,False,False
10,787,2,1338436800,False,False
10,454,2,1341201600,False,False
10,137,2,1340510400,False,False
10,1772,2,1341374400,False,False
10,77,2,1335499200,False,False
10,1150,2,1335412800,False,False
10,2190,2,1332648000,False,False
10,24,2,1336449600,False,False
10,33,2,1339041600,False,False
10,347,2,1341460800,False,False
10,175,2,1335844800,False,False
10,75,2,1341288000,False,False
10,159,2,1332561600,False,False
10,102,2,1365652800,False,False
10,54,2,1306987200,False,False
10,217,2,1306728000,False,False
10,510,2,1305691200,False,False
10,918,2,1338436800,False,False
10,1424,2,1336449600,False,False
10,99,2,1290056400,False,False
10,168,2,1289797200,False,False
10,1018,1,1308628800,False,False
10,1702,1,1308628800,False,False
10,482,1,1308628800,False,False
10,492,1,1368849600,False,False
10,1573,1,1368417600,False,False
10,413,1,1368158400,False,False
10,49,1,1367899200,False,False
10,1673,1,1367640000,False,False
10,174,1,1367553600,False,False
10,1536,1,1367467200,False,False
10,1562,1,1367467200,False,False
10,975,1,1367208000,False,False
10,156,1,1361336400,False,False
10,3135,1,1360818000,False,False
10,56,1,1360558800,False,False
10,320,1,1360472400,False,False
10,73,1,1360126800,False,False
10,3122,1,1359867600,False,False
10,296,1,1359867600,False,False
10,967,1,1357794000,False,False
10,1111,1,1352523600,False,False
10,7334,1,1352523600,False,False
10,695,1,1349496000,False,False
10,491,1,1348718400,False,False
10,1031,1,1347854400,False,False
10,3014,1,1347854400,False,False
10,89,1,1347508800,False,False
10,2986,1,1346990400,False,False
10,614,1,1346904000,False,False
10,456,1,1344744000,False,False
10,29,1,1344484800,False,False
10,258,1,1344312000,False,False
10,1137,1,1343793600,False,False
10,1327,1,1343448000,False,False
10,103,1,1340942400,False,False
10,150,1,1340596800,False,False
10,166,1,1340596800,False,False
10,2957,1,1340164800,False,False
10,946,1,1339905600,False,False
10,741,1,1339473600,False,False
10,51,1,1339214400,False,False
10,941,1,1339041600,False,False
10,1288,1,1338523200,False,False
10,545,1,1338436800,False,False
10,315,1,1338436800,False,False
10,2215,1,1338004800,False,False
10,1324,1,1337140800,False,False
10,2204,1,1335758400,False,False
10,318,1,1335326400,False,False
10,146,1,1335240000,False,False
10,92,1,1335067200,False,False
10,1762,1,1334894400,False,False
10,639,1,1334030400,False,False
10,1146,1,1332993600,False,False
10,2787,1,1332648000,False,False
10,2188,1,1332302400,False,False
10,69,1,1331611200,False,False
10,2179,1,1330578000,False,False
10,1307,1,1330405200,False,False
10,66,1,1330405200,False,False
10,777,1,1325134800,False,False
10,2778,1,1319774400,False,False
10,2129,1,1319515200,False,False
10,914,1,1313380800,False,False
10,48,1,1313380800,False,False
10,39,1,1312344000,False,False
10,664,1,1309320000,False,False
10,1078,1,1308542400,False,False
10,840,1,1307678400,False,False
10,383,1,1307246400,False,False
10,710,1,1307246400,False,False
10,65,1,1307246400,False,False
10,2582,1,1307160000,False,False
10,1981,1,1307160000,False,False
10,57,1,1307160000,False,False
10,725,1,1307160000,False,False
10,130,1,1307160000,False,False
10,140,1,1306987200,False,False
10,2558,1,1306814400,False,False
10,226,1,1306814400,False,False
10,1992,1,1306728000,False,False
10,1430,1,1306728000,False,False
10,478,1,1306728000,False,False
10,1988,1,1306728000,False,False
10,249,1,1305691200,False,False
10,1636,1,1305691200,False,False
10,1967,1,1305691200,False,False
10,2519,1,1305604800,False,False
10,139,1,1305604800,False,False
10,719,1,1305604800,False,False
10,7438,1,1305604800,False,False
10,569,1,1305518400,False,False
10,468,1,1300766400,False,False
10,113,-1,1369800000,False,False
10,7595,-1,1366603200,False,False
10,327,-1,1352696400,False,False
10,117,-1,1335672000,False,False
10,798,-1,1337832000,False,False
10,7399,-2,1407556800,False,False
10,613,-2,1388638800,False,False
10,177,-3,1369800000,False,False
10,7577,-5,1332734400,False,False
10,15,-10,1365307200,False,False
10,7564,-10,1307764800,False,False
34,11,10,1392786000,False,False
7536,11,10,1348545600,False,False
21,11,10,1346644800,False,False
7562,11,8,1367812800,False,False
122,11,8,1341201600,False,False
30,11,7,1375675200,False,False
318,11,6,1352523600,False,False
211,11,6,1332216000,False,False
262,11,5,1384491600,False,False
1883,11,5,1383800400,False,False
412,11,5,1366603200,False,False
304,11,5,1341460800,False,False
14,11,5,1324616400,False,False
17,11,5,1322197200,False,False
7603,11,5,1337832000,False,False
82,11,4,1392786000,False,False
348,11,4,1384491600,False,False
128,11,4,1385701200,False,False
292,11,4,1388552400,False,False
1513,11,4,1339041600,False,False
552,11,4,1338696000,False,False
133,11,4,1338609600,False,False
316,11,4,1328072400,False,False
193,11,4,1324702800,False,False
20,11,4,1323925200,False,False
22,11,4,1327122000,False,False
66,11,4,1313380800,False,False
90,11,4,1359090000,False,False
49,11,3,1392872400,False,False
105,11,3,1390280400,False,False
12,11,3,1384578000,False,False
309,11,3,1383019200,False,False
124,11,3,1350878400,False,False
267,11,3,1347940800,False,False
1159,11,3,1367380800,False,False
411,11,3,1350360000,False,False
190,11,3,1340337600,False,False
25,11,3,1342065600,False,False
264,11,3,1338091200,False,False
156,11,3,1332216000,False,False
272,11,3,1331442000,False,False
2179,11,3,1330664400,False,False
255,11,3,1334635200,False,False
482,11,3,1333684800,False,False
681,11,3,1318996800,False,False
1116,11,3,1309752000,False,False
408,11,3,1309406400,False,False
398,11,2,1394341200,False,False
6878,11,2,1386824400,False,False
36,11,2,1376366400,False,False
216,11,2,1368072000,False,False
123,11,2,1367553600,False,False
228,11,2,1351396800,False,False
42,11,2,1369195200,False,False
43,11,2,1347076800,False,False
78,11,2,1351656000,False,False
694,11,2,1380945600,False,False
13,11,2,1353214800,False,False
171,11,2,1340769600,False,False
103,11,2,1384232400,False,False
2217,11,2,1338264000,False,False
29,11,2,1348891200,False,False
360,11,2,1335931200,False,False
639,11,2,1334635200,False,False
687,11,2,1332648000,False,False
145,11,2,1331096400,False,False
1030,11,2,1330405200,False,False
799,11,2,1329714000,False,False
51,11,2,1336363200,False,False
65,11,2,1333684800,False,False
2802,11,2,1322456400,False,False
871,11,2,1324616400,False,False
942,11,2,1319688000,False,False
153,11,2,1313985600,False,False
77,11,2,1310702400,False,False
7328,11,2,1309579200,False,False
187,11,2,1339387200,False,False
154,11,2,1345348800,False,False
45,11,2,1366430400,False,False
245,11,1,1418446800,False,False
762,11,1,1392526800,False,False
207,11,1,1392181200,False,False
3345,11,1,1390626000,False,False
198,11,1,1388552400,False,False
1887,11,1,1386565200,False,False
173,11,1,1384837200,False,False
326,11,1,1384491600,False,False
1190,11,1,1384318800,False,False
310,11,1,1384059600,False,False
894,11,1,1383364800,False,False
185,11,1,1380600000,False,False
759,11,1,1377230400,False,False
155,11,1,1376625600,False,False
290,11,1,1376366400,False,False
494,11,1,1376366400,False,False
7597,11,1,1376107200,False,False
248,11,1,1375070400,False,False
1379,11,1,1374811200,False,False
3269,11,1,1374379200,False,False
1068,11,1,1374292800,False,False
280,11,1,1369368000,False,False
308,11,1,1368417600,False,False
1562,11,1,1367467200,False,False
491,11,1,1367035200,False,False
2356,11,1,1366516800,False,False
345,11,1,1357016400,False,False
966,11,1,1352350800,False,False
116,11,1,1351742400,False,False
7538,11,1,1351656000,False,False
95,11,1,1407556800,False,False
1342,11,1,1350100800,False,False
2257,11,1,1349668800,False,True
162,11,1,1349323200,False,False
150,11,1,1346040000,False,False
258,11,1,1347076800,False,False
320,11,1,1344657600,False,False
801,11,1,1344571200,False,False
487,11,1,1344052800,False,False
205,11,1,1343707200,False,False
295,11,1,1343534400,False,False
593,11,1,1342152000,False,False
488,11,1,1341892800,False,False
83,11,1,1341460800,False,False
7377,11,1,1340251200,False,False
166,11,1,1340164800,False,False
372,11,1,1339819200,False,False
260,11,1,1339646400,False,False
1156,11,1,1339560000,False,False
623,11,1,1339387200,False,False
1512,11,1,1338868800,False,False
1775,11,1,1338782400,False,False
1508,11,1,1338350400,False,False
88,11,1,1418014800,False,False
1767,11,1,1336622400,False,False
2908,11,1,1336276800,False,False
2915,11,1,1336017600,False,False
550,11,1,1335672000,False,False
1760,11,1,1334894400,False,False
2167,11,1,1334635200,False,False
197,11,1,1334030400,False,False
7593,11,1,1334030400,False,False
1034,11,1,1334980800,False,False
276,11,1,1333684800,False,False
347,11,1,1333598400,False,False
1493,11,1,1332648000,False,False
949,11,1,1332302400,False,False
1755,11,1,1332043200,False,False
1145,11,1,1332216000,False,False
1754,11,1,1331956800,False,False
39,11,1,1331784000,False,False
739,11,1,1331784000,False,False
1311,11,1,1331611200,False,False
2865,11,1,1330750800,False,False
798,11,1,1329800400,False,False
634,11,1,1328850000,False,False
69,11,1,1328677200,False,False
100,11,1,1328504400,False,False
1487,11,1,1327467600,False,False
2168,11,1,1327122000,False,False
409,11,1,1326603600,False,False
203,11,1,1321938000,False,False
7563,11,1,1319688000,False,False
135,11,1,1318046400,False,False
735,11,1,1317700800,False,False
72,11,1,1316318400,False,False
18,11,1,1315281600,False,False
870,11,1,1314849600,False,False
423,11,1,1313985600,False,False
1716,11,1,1313899200,False,False
544,11,1,1313899200,False,False
1697,11,1,1312948800,False,False
732,11,1,1312948800,False,False
253,11,1,1309752000,False,False
79,11,1,1309233600,False,False
777,11,1,1308369600,False,False
131,11,1,1307937600,False,False
327,11,1,1307505600,False,False
188,11,-1,1407556800,False,False
32,11,-1,1397016000,False,False
24,11,-1,1394168400,False,False
96,11,-1,1417064400,False,False
15,11,-1,1358312400,False,False
164,11,-2,1393390800,False,False
31,11,-2,1407556800,False,False
647,11,-3,1417755600,False,False
19,11,-5,1412913600,False,False
63,11,-5,1358312400,False,False
70,11,-5,1358398800,False,False
85,11,-7,1418360400,False,False
58,11,-8,1418533200,False,False
174,11,-10,1406692800,False,False
191,11,-10,1400990400,False,False
125,11,-10,1417582800,False,False
26,11,-10,1397016000,False,False
11,93,10,1380513600,False,False
11,34,10,1384318800,False,False
11,13,10,1351569600,False,False
11,31,10,1348718400,False,False
11,21,10,1368676800,False,False
11,47,10,1366948800,False,False
11,122,10,1370318400,False,False
11,24,6,1388466000,False,False
11,12,5,1388293200,False,False
11,26,5,1376798400,False,False
11,7562,5,1349236800,False,False
11,17,5,1328331600,False,False
11,20,4,1323925200,False,False
11,90,4,1359090000,False,False
11,29,3,1392786000,False,False
11,82,3,1392786000,False,False
11,1159,3,1367380800,False,False
11,133,3,1330578000,False,False
11,255,3,1334635200,False,False
11,14,3,1324357200,False,False
11,211,3,1325739600,False,False
11,15,3,1344571200,False,False
11,22,3,1335758400,False,False
11,734,3,1314072000,False,False
11,58,2,1391922000,False,False
11,105,2,1390280400,False,False
11,87,2,1391230800,False,False
11,128,2,1385096400,False,False
11,32,2,1391835600,False,False
11,19,2,1374206400,False,False
11,228,2,1350964800,False,False
11,42,2,1369195200,False,False
11,196,2,1343707200,False,False
11,41,2,1346040000,False,False
11,43,2,1347076800,False,False
11,411,2,1350360000,False,False
11,304,2,1341460800,False,False
11,171,2,1340769600,False,False
11,190,2,1340337600,False,False
11,103,2,1384232400,False,False
11,25,2,1342065600,False,False
11,482,2,1333684800,False,False
11,70,2,1333080000,False,False
11,318,2,1351915200,False,False
11,51,2,1336708800,False,False
11,156,2,1325048400,False,False
11,153,2,1313985600,False,False
11,77,2,1310702400,False,False
11,7328,2,1309320000,False,False
11,253,2,1309752000,False,False
11,45,2,1366430400,False,False
11,398,1,1394254800,False,False
11,207,1,1392786000,False,False
11,762,1,1392786000,False,False
11,3345,1,1390626000,False,False
11,198,1,1388552400,False,False
11,1887,1,1386565200,False,False
11,7446,1,1385442000,False,False
11,326,1,1384491600,False,False
11,125,1,1384146000,False,False
11,310,1,1384059600,False,False
11,1883,1,1383800400,False,False
11,647,1,1378699200,False,False
11,309,1,1378094400,False,False
11,155,1,1376625600,False,False
11,36,1,1376366400,False,False
11,290,1,1376366400,False,False
11,174,1,1376107200,False,False
11,1871,1,1375675200,False,False
11,248,1,1375070400,False,False
11,185,1,1374984000,False,False
11,1379,1,1374638400,False,False
11,3269,1,1374379200,False,False
11,1068,1,1374292800,False,False
11,242,1,1371441600,False,False
11,7514,1,1369713600,False,False
11,280,1,1369368000,False,False
11,216,1,1368072000,False,False
11,30,1,1367899200,False,False
11,123,1,1367553600,False,False
11,7434,1,1367294400,False,False
11,3224,1,1367294400,False,False
11,2356,1,1366516800,False,False
11,1562,1,1366430400,False,False
11,96,1,1365566400,False,False
11,966,1,1352350800,False,False
11,116,1,1351742400,False,False
11,124,1,1350878400,False,False
11,95,1,1350619200,False,False
11,1342,1,1350100800,False,False
11,74,1,1349755200,False,False
11,2257,1,1349668800,True,False
11,162,1,1349323200,False,False
11,320,1,1344657600,False,False
11,801,1,1344571200,False,False
11,205,1,1344484800,False,False
11,487,1,1344052800,False,False
11,295,1,1343534400,False,False
11,593,1,1342152000,False,False
11,488,1,1341892800,False,False
11,491,1,1341892800,False,False
11,78,1,1341720000,False,False
11,694,1,1341547200,False,False
11,83,1,1347076800,False,False
11,7377,1,1340251200,False,False
11,166,1,1340164800,False,False
11,372,1,1339819200,False,False
11,260,1,1339646400,False,False
11,1156,1,1339560000,False,False
11,623,1,1339387200,False,False
11,1512,1,1338868800,False,False
11,1775,1,1338782400,False,False
11,552,1,1338696000,False,False
11,1508,1,1338350400,False,False
11,2217,1,1338264000,False,False
11,88,1,1338004800,False,False
11,2918,1,1336104000,False,False
11,2915,1,1336017600,False,False
11,360,1,1335931200,False,False
11,550,1,1335672000,False,False
11,2167,1,1334635200,False,False
11,145,1,1334462400,False,False
11,639,1,1334289600,False,False
11,197,1,1334030400,False,False
11,1034,1,1333684800,False,False
11,276,1,1333684800,False,False
11,347,1,1333598400,False,False
11,188,1,1339387200,False,False
11,345,1,1333425600,False,False
11,272,1,1332734400,False,False
11,1493,1,1332648000,False,False
11,264,1,1339041600,False,False
11,949,1,1332302400,False,False
11,1755,1,1332043200,False,False
11,1145,1,1332043200,False,False
11,1754,1,1331956800,False,False
11,739,1,1331784000,False,False
11,1311,1,1331524800,False,False
11,277,1,1331442000,False,False
11,274,1,1330750800,False,False
11,2865,1,1330750800,False,False
11,2180,1,1330664400,False,False
11,1748,1,1330578000,False,False
11,1030,1,1330318800,False,False
11,799,1,1329368400,False,False
11,69,1,1334289600,False,False
11,100,1,1328504400,False,False
11,2168,1,1327122000,False,False
11,65,1,1326171600,False,False
11,316,1,1325739600,False,False
11,1292,1,1325566800,True,False
11,193,1,1324702800,False,False
11,2791,1,1321333200,False,False
11,7563,1,1319688000,False,False
11,942,1,1318737600,False,False
11,735,1,1318219200,False,False
11,135,1,1318219200,False,False
11,72,1,1316318400,False,False
11,39,1,1332129600,False,False
11,870,1,1314936000,False,False
11,1716,1,1313899200,False,False
11,7603,1,1347076800,False,False
11,66,1,1313294400,False,False
