source,target,rating,timestamp,datetime,source_idx,target_idx,month
7565,140,2,1324357200,2011-12-20 05:00:00,3743,139,2011-12
156,2156,2,1324357200,2011-12-20 05:00:00,155,2155,2011-12
9,197,2,1324357200,2011-12-20 05:00:00,8,196,2011-12
1730,14,2,1324443600,2011-12-21 05:00:00,1729,13,2011-12
9,2479,1,1324443600,2011-12-21 05:00:00,8,2478,2011-12
217,272,2,1324443600,2011-12-21 05:00:00,216,271,2011-12
2479,9,1,1324443600,2011-12-21 05:00:00,2478,8,2011-12
1,1025,1,1324443600,2011-12-21 05:00:00,0,1024,2011-12
1737,14,1,1324443600,2011-12-21 05:00:00,1736,13,2011-12
2807,35,10,1324443600,2011-12-21 05:00:00,2806,34,2011-12
24,588,1,1324443600,2011-12-21 05:00:00,23,587,2011-12
547,1737,1,1324443600,2011-12-21 05:00:00,546,1736,2011-12
1737,547,1,1324443600,2011-12-21 05:00:00,1736,546,2011-12
1293,14,1,1324443600,2011-12-21 05:00:00,1292,13,2011-12
1025,1,1,1324443600,2011-12-21 05:00:00,1024,0,2011-12
409,797,10,1324443600,2011-12-21 05:00:00,408,796,2011-12
100,547,1,1324443600,2011-12-21 05:00:00,99,546,2011-12
39,9,3,1324443600,2011-12-21 05:00:00,38,8,2011-12
14,1730,2,1324443600,2011-12-21 05:00:00,13,1729,2011-12
588,24,1,1324443600,2011-12-21 05:00:00,587,23,2011-12
14,1293,1,1324443600,2011-12-21 05:00:00,13,1292,2011-12
14,1737,1,1324443600,2011-12-21 05:00:00,13,1736,2011-12
18,160,9,1324530000,2011-12-22 05:00:00,17,159,2011-12
14,2148,1,1324530000,2011-12-22 05:00:00,13,2147,2011-12
117,18,1,1324530000,2011-12-22 05:00:00,116,17,2011-12
542,14,1,1324530000,2011-12-22 05:00:00,541,13,2011-12
2148,14,1,1324530000,2011-12-22 05:00:00,2147,13,2011-12
37,1025,1,1324530000,2011-12-22 05:00:00,36,1024,2011-12
38,1483,1,1324530000,2011-12-22 05:00:00,37,1482,2011-12
18,294,10,1324530000,2011-12-22 05:00:00,17,293,2011-12
17,197,2,1324530000,2011-12-22 05:00:00,16,196,2011-12
51,157,1,1324530000,2011-12-22 05:00:00,50,156,2011-12
117,2148,1,1324530000,2011-12-22 05:00:00,116,2147,2011-12
2148,117,1,1324530000,2011-12-22 05:00:00,2147,116,2011-12
1025,14,1,1324530000,2011-12-22 05:00:00,1024,13,2011-12
197,17,5,1324530000,2011-12-22 05:00:00,196,16,2011-12
14,1025,1,1324530000,2011-12-22 05:00:00,13,1024,2011-12
1025,37,1,1324530000,2011-12-22 05:00:00,1024,36,2011-12
14,542,1,1324530000,2011-12-22 05:00:00,13,541,2011-12
57,294,10,1324530000,2011-12-22 05:00:00,56,293,2011-12
547,796,1,1324616400,2011-12-23 05:00:00,546,795,2011-12
157,7603,2,1324616400,2011-12-23 05:00:00,156,3781,2011-12
2157,14,1,1324616400,2011-12-23 05:00:00,2156,13,2011-12
1,1736,1,1324616400,2011-12-23 05:00:00,0,1735,2011-12
1,796,1,1324616400,2011-12-23 05:00:00,0,795,2011-12
38,1482,1,1324616400,2011-12-23 05:00:00,37,1481,2011-12
547,1294,3,1324616400,2011-12-23 05:00:00,546,1293,2011-12
1736,1,1,1324616400,2011-12-23 05:00:00,1735,0,2011-12
14,11,5,1324616400,2011-12-23 05:00:00,13,10,2011-12
479,256,1,1324616400,2011-12-23 05:00:00,478,255,2011-12
871,11,2,1324616400,2011-12-23 05:00:00,870,10,2011-12
1,2810,1,1324616400,2011-12-23 05:00:00,0,2809,2011-12
256,479,1,1324616400,2011-12-23 05:00:00,255,478,2011-12
7456,38,1,1324616400,2011-12-23 05:00:00,3634,37,2011-12
45,51,1,1324616400,2011-12-23 05:00:00,44,50,2011-12
1482,1483,1,1324616400,2011-12-23 05:00:00,1481,1482,2011-12
1483,1482,1,1324616400,2011-12-23 05:00:00,1482,1481,2011-12
796,547,1,1324616400,2011-12-23 05:00:00,795,546,2011-12
51,45,3,1324616400,2011-12-23 05:00:00,50,44,2011-12
1483,38,1,1324616400,2011-12-23 05:00:00,1482,37,2011-12
871,7388,1,1324616400,2011-12-23 05:00:00,870,3566,2011-12
7388,871,1,1324616400,2011-12-23 05:00:00,3566,870,2011-12
157,51,1,1324616400,2011-12-23 05:00:00,156,50,2011-12
14,2157,1,1324616400,2011-12-23 05:00:00,13,2156,2011-12
14,38,1,1324616400,2011-12-23 05:00:00,13,37,2011-12
547,193,1,1324702800,2011-12-24 05:00:00,546,192,2011-12
97,17,3,1324702800,2011-12-24 05:00:00,96,16,2011-12
11,193,1,1324702800,2011-12-24 05:00:00,10,192,2011-12
14,22,3,1324702800,2011-12-24 05:00:00,13,21,2011-12
193,11,4,1324702800,2011-12-24 05:00:00,192,10,2011-12
589,157,1,1324702800,2011-12-24 05:00:00,588,156,2011-12
157,589,1,1324702800,2011-12-24 05:00:00,156,588,2011-12
1294,547,4,1324702800,2011-12-24 05:00:00,1293,546,2011-12
17,97,2,1324702800,2011-12-24 05:00:00,16,96,2011-12
42,315,1,1324789200,2011-12-25 05:00:00,41,314,2011-12
777,42,2,1324789200,2011-12-25 05:00:00,776,41,2011-12
42,777,2,1324789200,2011-12-25 05:00:00,41,776,2011-12
777,547,1,1324789200,2011-12-25 05:00:00,776,546,2011-12
142,9,1,1324789200,2011-12-25 05:00:00,141,8,2011-12
142,26,1,1324789200,2011-12-25 05:00:00,141,25,2011-12
1736,589,1,1324789200,2011-12-25 05:00:00,1735,588,2011-12
547,777,1,1324789200,2011-12-25 05:00:00,546,776,2011-12
315,42,1,1324789200,2011-12-25 05:00:00,314,41,2011-12
345,51,1,1324789200,2011-12-25 05:00:00,344,50,2011-12
9,1484,1,1324789200,2011-12-25 05:00:00,8,1483,2011-12
1484,9,1,1324789200,2011-12-25 05:00:00,1483,8,2011-12
157,142,1,1324789200,2011-12-25 05:00:00,156,141,2011-12
9,142,1,1324789200,2011-12-25 05:00:00,8,141,2011-12
777,255,1,1324789200,2011-12-25 05:00:00,776,254,2011-12
589,1736,1,1324789200,2011-12-25 05:00:00,588,1735,2011-12
26,142,2,1324789200,2011-12-25 05:00:00,25,141,2011-12
255,777,1,1324789200,2011-12-25 05:00:00,254,776,2011-12
157,156,2,1324875600,2011-12-26 05:00:00,156,155,2011-12
156,157,2,1324875600,2011-12-26 05:00:00,155,156,2011-12
547,1484,1,1324875600,2011-12-26 05:00:00,546,1483,2011-12
796,14,10,1324875600,2011-12-26 05:00:00,795,13,2011-12
14,277,1,1324875600,2011-12-26 05:00:00,13,276,2011-12
1484,547,1,1324875600,2011-12-26 05:00:00,1483,546,2011-12
156,1025,2,1324875600,2011-12-26 05:00:00,155,1024,2011-12
1292,108,7,1324875600,2011-12-26 05:00:00,1291,107,2011-12
1294,26,2,1324962000,2011-12-27 05:00:00,1293,25,2011-12
17,1735,3,1324962000,2011-12-27 05:00:00,16,1734,2011-12
14,197,2,1324962000,2011-12-27 05:00:00,13,196,2011-12
2814,1,1,1324962000,2011-12-27 05:00:00,2813,0,2011-12
197,14,5,1324962000,2011-12-27 05:00:00,196,13,2011-12
2815,157,1,1324962000,2011-12-27 05:00:00,2814,156,2011-12
157,2815,1,1324962000,2011-12-27 05:00:00,156,2814,2011-12
14,871,1,1324962000,2011-12-27 05:00:00,13,870,2011-12
1481,14,4,1324962000,2011-12-27 05:00:00,1480,13,2011-12
39,26,1,1324962000,2011-12-27 05:00:00,38,25,2011-12
26,1294,2,1324962000,2011-12-27 05:00:00,25,1293,2011-12
1,2814,1,1324962000,2011-12-27 05:00:00,0,2813,2011-12
14,77,3,1325048400,2011-12-28 05:00:00,13,76,2011-12
11,156,2,1325048400,2011-12-28 05:00:00,10,155,2011-12
160,294,10,1325048400,2011-12-28 05:00:00,159,293,2011-12
37,75,1,1325048400,2011-12-28 05:00:00,36,74,2011-12
75,37,1,1325048400,2011-12-28 05:00:00,74,36,2011-12
51,211,1,1325048400,2011-12-28 05:00:00,50,210,2011-12
193,17,2,1325048400,2011-12-28 05:00:00,192,16,2011-12
14,142,1,1325048400,2011-12-28 05:00:00,13,141,2011-12
17,142,1,1325048400,2011-12-28 05:00:00,16,141,2011-12
211,51,1,1325048400,2011-12-28 05:00:00,210,50,2011-12
17,193,2,1325048400,2011-12-28 05:00:00,16,192,2011-12
142,14,1,1325048400,2011-12-28 05:00:00,141,13,2011-12
14,97,4,1325048400,2011-12-28 05:00:00,13,96,2011-12
97,14,4,1325048400,2011-12-28 05:00:00,96,13,2011-12
77,14,4,1325048400,2011-12-28 05:00:00,76,13,2011-12
77,4,5,1325048400,2011-12-28 05:00:00,76,3,2011-12
67,1289,1,1325048400,2011-12-28 05:00:00,66,1288,2011-12
142,17,1,1325048400,2011-12-28 05:00:00,141,16,2011-12
9,2819,1,1325134800,2011-12-29 05:00:00,8,2818,2011-12
777,10,1,1325134800,2011-12-29 05:00:00,776,9,2011-12
14,2818,1,1325134800,2011-12-29 05:00:00,13,2817,2011-12
4,1139,1,1325134800,2011-12-29 05:00:00,3,1138,2011-12
777,26,1,1325134800,2011-12-29 05:00:00,776,25,2011-12
22,2817,1,1325134800,2011-12-29 05:00:00,21,2816,2011-12
26,777,1,1325134800,2011-12-29 05:00:00,25,776,2011-12
2818,14,1,1325134800,2011-12-29 05:00:00,2817,13,2011-12
2819,9,3,1325134800,2011-12-29 05:00:00,2818,8,2011-12
57,38,1,1325134800,2011-12-29 05:00:00,56,37,2011-12
2817,22,1,1325134800,2011-12-29 05:00:00,2816,21,2011-12
232,7565,5,1325134800,2011-12-29 05:00:00,231,3743,2011-12
1139,4,1,1325134800,2011-12-29 05:00:00,1138,3,2011-12
38,57,1,1325134800,2011-12-29 05:00:00,37,56,2011-12
211,1139,1,1325134800,2011-12-29 05:00:00,210,1138,2011-12
1139,211,1,1325134800,2011-12-29 05:00:00,1138,210,2011-12
10,777,1,1325134800,2011-12-29 05:00:00,9,776,2011-12
316,24,1,1325221200,2011-12-30 05:00:00,315,23,2011-12
57,361,4,1325221200,2011-12-30 05:00:00,56,360,2011-12
77,777,1,1325221200,2011-12-30 05:00:00,76,776,2011-12
777,77,1,1325221200,2011-12-30 05:00:00,776,76,2011-12
1736,22,1,1325221200,2011-12-30 05:00:00,1735,21,2011-12
14,107,3,1325221200,2011-12-30 05:00:00,13,106,2011-12
65,2159,1,1325221200,2011-12-30 05:00:00,64,2158,2011-12
22,1736,1,1325221200,2011-12-30 05:00:00,21,1735,2011-12
17,277,1,1325221200,2011-12-30 05:00:00,16,276,2011-12
24,316,1,1325221200,2011-12-30 05:00:00,23,315,2011-12
1484,51,1,1325221200,2011-12-30 05:00:00,1483,50,2011-12
51,1484,1,1325221200,2011-12-30 05:00:00,50,1483,2011-12
2158,1026,1,1325221200,2011-12-30 05:00:00,2157,1025,2011-12
277,17,1,1325221200,2011-12-30 05:00:00,276,16,2011-12
1691,385,5,1325307600,2011-12-31 05:00:00,1690,384,2011-12
1736,31,1,1325307600,2011-12-31 05:00:00,1735,30,2011-12
156,22,1,1325307600,2011-12-31 05:00:00,155,21,2011-12
22,2159,1,1325394000,2012-01-01 05:00:00,21,2158,2012-01
2785,305,1,1325394000,2012-01-01 05:00:00,2784,304,2012-01
4,1737,1,1325394000,2012-01-01 05:00:00,3,1736,2012-01
22,156,1,1325394000,2012-01-01 05:00:00,21,155,2012-01
360,1139,1,1325394000,2012-01-01 05:00:00,359,1138,2012-01
1289,67,2,1325394000,2012-01-01 05:00:00,1288,66,2012-01
1737,4,1,1325394000,2012-01-01 05:00:00,1736,3,2012-01
1484,2821,1,1325394000,2012-01-01 05:00:00,1483,2820,2012-01
2159,22,1,1325394000,2012-01-01 05:00:00,2158,21,2012-01
2821,1484,1,1325394000,2012-01-01 05:00:00,2820,1483,2012-01
1139,360,1,1325394000,2012-01-01 05:00:00,1138,359,2012-01
17,2821,1,1325480400,2012-01-02 05:00:00,16,2820,2012-01
547,9,1,1325480400,2012-01-02 05:00:00,546,8,2012-01
156,4934,1,1325480400,2012-01-02 05:00:00,155,3461,2012-01
585,547,1,1325480400,2012-01-02 05:00:00,584,546,2012-01
1292,203,1,1325480400,2012-01-02 05:00:00,1291,202,2012-01
2820,1,1,1325480400,2012-01-02 05:00:00,2819,0,2012-01
203,1292,1,1325480400,2012-01-02 05:00:00,202,1291,2012-01
934,17,2,1325480400,2012-01-02 05:00:00,933,16,2012-01
585,2,10,1325480400,2012-01-02 05:00:00,584,1,2012-01
60,2,10,1325480400,2012-01-02 05:00:00,59,1,2012-01
1,2820,1,1325480400,2012-01-02 05:00:00,0,2819,2012-01
547,585,1,1325480400,2012-01-02 05:00:00,546,584,2012-01
9,547,1,1325480400,2012-01-02 05:00:00,8,546,2012-01
232,215,4,1325480400,2012-01-02 05:00:00,231,214,2012-01
135,67,1,1325480400,2012-01-02 05:00:00,134,66,2012-01
215,232,2,1325480400,2012-01-02 05:00:00,214,231,2012-01
2821,17,1,1325480400,2012-01-02 05:00:00,2820,16,2012-01
67,135,1,1325480400,2012-01-02 05:00:00,66,134,2012-01
14,60,3,1325480400,2012-01-02 05:00:00,13,59,2012-01
60,14,1,1325480400,2012-01-02 05:00:00,59,13,2012-01
17,934,2,1325480400,2012-01-02 05:00:00,16,933,2012-01
217,1292,-1,1325566800,2012-01-03 05:00:00,216,1291,2012-01
2139,1292,-1,1325566800,2012-01-03 05:00:00,2138,1291,2012-01
9,2139,1,1325566800,2012-01-03 05:00:00,8,2138,2012-01
2139,18,2,1325566800,2012-01-03 05:00:00,2138,17,2012-01
11,1292,1,1325566800,2012-01-03 05:00:00,10,1291,2012-01
51,22,1,1325566800,2012-01-03 05:00:00,50,21,2012-01
156,44,1,1325653200,2012-01-04 05:00:00,155,43,2012-01
945,513,1,1325653200,2012-01-04 05:00:00,944,512,2012-01
70,33,1,1325653200,2012-01-04 05:00:00,69,32,2012-01
38,2139,1,1325653200,2012-01-04 05:00:00,37,2138,2012-01
117,38,2,1325653200,2012-01-04 05:00:00,116,37,2012-01
33,70,1,1325653200,2012-01-04 05:00:00,32,69,2012-01
1292,272,-10,1325653200,2012-01-04 05:00:00,1291,271,2012-01
947,38,5,1325653200,2012-01-04 05:00:00,946,37,2012-01
38,947,5,1325653200,2012-01-04 05:00:00,37,946,2012-01
38,117,2,1325653200,2012-01-04 05:00:00,37,116,2012-01
2,31,6,1325653200,2012-01-04 05:00:00,1,30,2012-01
44,156,3,1325653200,2012-01-04 05:00:00,43,155,2012-01
45,1076,3,1325739600,2012-01-05 05:00:00,44,1075,2012-01
402,235,1,1325739600,2012-01-05 05:00:00,401,234,2012-01
156,211,1,1325739600,2012-01-05 05:00:00,155,210,2012-01
156,1,2,1325739600,2012-01-05 05:00:00,155,0,2012-01
11,211,3,1325739600,2012-01-05 05:00:00,10,210,2012-01
2118,57,2,1325739600,2012-01-05 05:00:00,2117,56,2012-01
1482,60,-1,1325739600,2012-01-05 05:00:00,1481,59,2012-01
2139,38,2,1325739600,2012-01-05 05:00:00,2138,37,2012-01
11,316,1,1325739600,2012-01-05 05:00:00,10,315,2012-01
1,156,2,1325739600,2012-01-05 05:00:00,0,155,2012-01
1482,38,2,1325739600,2012-01-05 05:00:00,1481,37,2012-01
50,14,1,1325739600,2012-01-05 05:00:00,49,13,2012-01
235,249,2,1325739600,2012-01-05 05:00:00,234,248,2012-01
78,632,1,1325739600,2012-01-05 05:00:00,77,631,2012-01
14,50,2,1325739600,2012-01-05 05:00:00,13,49,2012-01
402,483,1,1325739600,2012-01-05 05:00:00,401,482,2012-01
2824,156,1,1325739600,2012-01-05 05:00:00,2823,155,2012-01
156,2824,1,1325739600,2012-01-05 05:00:00,155,2823,2012-01
211,156,1,1325739600,2012-01-05 05:00:00,210,155,2012-01
107,14,3,1325739600,2012-01-05 05:00:00,106,13,2012-01
249,235,2,1325739600,2012-01-05 05:00:00,248,234,2012-01
632,78,1,1325739600,2012-01-05 05:00:00,631,77,2012-01
1,2632,1,1325739600,2012-01-05 05:00:00,0,2631,2012-01
78,7526,-10,1325826000,2012-01-06 05:00:00,77,3704,2012-01
7565,232,3,1325826000,2012-01-06 05:00:00,3743,231,2012-01
9,316,1,1325826000,2012-01-06 05:00:00,8,315,2012-01
316,9,1,1325826000,2012-01-06 05:00:00,315,8,2012-01
1738,122,1,1325826000,2012-01-06 05:00:00,1737,121,2012-01
14,2825,1,1325826000,2012-01-06 05:00:00,13,2824,2012-01
14,100,2,1325826000,2012-01-06 05:00:00,13,99,2012-01
100,14,2,1325826000,2012-01-06 05:00:00,99,13,2012-01
122,1738,2,1325826000,2012-01-06 05:00:00,121,1737,2012-01
484,14,3,1325826000,2012-01-06 05:00:00,483,13,2012-01
2825,14,1,1325826000,2012-01-06 05:00:00,2824,13,2012-01
47,4,2,1325912400,2012-01-07 05:00:00,46,3,2012-01
1735,17,3,1325912400,2012-01-07 05:00:00,1734,16,2012-01
1,2823,1,1325912400,2012-01-07 05:00:00,0,2822,2012-01
7565,70,1,1325912400,2012-01-07 05:00:00,3743,69,2012-01
685,22,1,1325912400,2012-01-07 05:00:00,684,21,2012-01
4,47,2,1325912400,2012-01-07 05:00:00,3,46,2012-01
1077,257,1,1325998800,2012-01-08 05:00:00,1076,256,2012-01
7388,257,10,1325998800,2012-01-08 05:00:00,3566,256,2012-01
193,51,1,1325998800,2012-01-08 05:00:00,192,50,2012-01
257,1295,2,1325998800,2012-01-08 05:00:00,256,1294,2012-01
2829,294,1,1325998800,2012-01-08 05:00:00,2828,293,2012-01
97,4,10,1325998800,2012-01-08 05:00:00,96,3,2012-01
294,2829,1,1325998800,2012-01-08 05:00:00,293,2828,2012-01
257,1077,1,1325998800,2012-01-08 05:00:00,256,1076,2012-01
1008,1297,1,1325998800,2012-01-08 05:00:00,1007,1296,2012-01
1295,257,2,1325998800,2012-01-08 05:00:00,1294,256,2012-01
140,685,1,1325998800,2012-01-08 05:00:00,139,684,2012-01
1297,1008,1,1325998800,2012-01-08 05:00:00,1296,1007,2012-01
107,193,2,1325998800,2012-01-08 05:00:00,106,192,2012-01
685,140,1,1325998800,2012-01-08 05:00:00,684,139,2012-01
316,7603,1,1326085200,2012-01-09 05:00:00,315,3781,2012-01
1295,22,1,1326085200,2012-01-09 05:00:00,1294,21,2012-01
51,42,1,1326085200,2012-01-09 05:00:00,50,41,2012-01
22,1295,1,1326085200,2012-01-09 05:00:00,21,1294,2012-01
685,7603,1,1326085200,2012-01-09 05:00:00,684,3781,2012-01
7603,685,1,1326085200,2012-01-09 05:00:00,3781,684,2012-01
42,51,1,1326085200,2012-01-09 05:00:00,41,50,2012-01
1,1295,1,1326085200,2012-01-09 05:00:00,0,1294,2012-01
4,97,3,1326085200,2012-01-09 05:00:00,3,96,2012-01
2832,409,5,1326171600,2012-01-10 05:00:00,2831,408,2012-01
14,484,2,1326171600,2012-01-10 05:00:00,13,483,2012-01
11,65,1,1326171600,2012-01-10 05:00:00,10,64,2012-01
1258,65,1,1326171600,2012-01-10 05:00:00,1257,64,2012-01
409,2832,1,1326171600,2012-01-10 05:00:00,408,2831,2012-01
1258,22,1,1326171600,2012-01-10 05:00:00,1257,21,2012-01
255,22,1,1326171600,2012-01-10 05:00:00,254,21,2012-01
42,9,3,1326171600,2012-01-10 05:00:00,41,8,2012-01
685,948,8,1326171600,2012-01-10 05:00:00,684,947,2012-01
65,1258,1,1326171600,2012-01-10 05:00:00,64,1257,2012-01
22,2745,1,1326171600,2012-01-10 05:00:00,21,2744,2012-01
22,255,1,1326171600,2012-01-10 05:00:00,21,254,2012-01
948,685,8,1326171600,2012-01-10 05:00:00,947,684,2012-01
9,42,2,1326171600,2012-01-10 05:00:00,8,41,2012-01
22,1258,1,1326171600,2012-01-10 05:00:00,21,1257,2012-01
1,2830,1,1326258000,2012-01-11 05:00:00,0,2829,2012-01
2834,316,1,1326258000,2012-01-11 05:00:00,2833,315,2012-01
44,39,2,1326258000,2012-01-11 05:00:00,43,38,2012-01
2823,1,1,1326258000,2012-01-11 05:00:00,2822,0,2012-01
361,14,5,1326258000,2012-01-11 05:00:00,360,13,2012-01
316,2834,1,1326258000,2012-01-11 05:00:00,315,2833,2012-01
361,38,5,1326258000,2012-01-11 05:00:00,360,37,2012-01
1287,409,1,1326258000,2012-01-11 05:00:00,1286,408,2012-01
409,1287,1,1326258000,2012-01-11 05:00:00,408,1286,2012-01
14,361,5,1326258000,2012-01-11 05:00:00,13,360,2012-01
947,256,1,1326258000,2012-01-11 05:00:00,946,255,2012-01
38,361,5,1326258000,2012-01-11 05:00:00,37,360,2012-01
256,947,1,1326258000,2012-01-11 05:00:00,255,946,2012-01
871,9,1,1326344400,2012-01-12 05:00:00,870,8,2012-01
272,142,-5,1326344400,2012-01-12 05:00:00,271,141,2012-01
796,117,1,1326344400,2012-01-12 05:00:00,795,116,2012-01
38,7454,-10,1326344400,2012-01-12 05:00:00,37,3632,2012-01
2,67,1,1326344400,2012-01-12 05:00:00,1,66,2012-01
67,2,1,1326344400,2012-01-12 05:00:00,66,1,2012-01
51,7526,-10,1326344400,2012-01-12 05:00:00,50,3704,2012-01
9,22,6,1326344400,2012-01-12 05:00:00,8,21,2012-01
871,7603,2,1326344400,2012-01-12 05:00:00,870,3781,2012-01
9,122,4,1326344400,2012-01-12 05:00:00,8,121,2012-01
9,65,5,1326344400,2012-01-12 05:00:00,8,64,2012-01
871,14,2,1326344400,2012-01-12 05:00:00,870,13,2012-01
38,2807,1,1326430800,2012-01-13 05:00:00,37,2806,2012-01
38,1289,1,1326430800,2012-01-13 05:00:00,37,1288,2012-01
7603,796,1,1326430800,2012-01-13 05:00:00,3781,795,2012-01
14,1027,1,1326430800,2012-01-13 05:00:00,13,1026,2012-01
22,949,1,1326430800,2012-01-13 05:00:00,21,948,2012-01
443,14,2,1326430800,2012-01-13 05:00:00,442,13,2012-01
4,1295,1,1326430800,2012-01-13 05:00:00,3,1294,2012-01
796,7603,2,1326430800,2012-01-13 05:00:00,795,3781,2012-01
257,22,1,1326430800,2012-01-13 05:00:00,256,21,2012-01
588,1740,1,1326517200,2012-01-14 05:00:00,587,1739,2012-01
45,681,-1,1326517200,2012-01-14 05:00:00,44,680,2012-01
6,133,1,1326517200,2012-01-14 05:00:00,5,132,2012-01
409,2835,1,1326517200,2012-01-14 05:00:00,408,2834,2012-01
256,38,3,1326517200,2012-01-14 05:00:00,255,37,2012-01
135,133,1,1326517200,2012-01-14 05:00:00,134,132,2012-01
1740,588,1,1326517200,2012-01-14 05:00:00,1739,587,2012-01
133,135,1,1326517200,2012-01-14 05:00:00,132,134,2012-01
45,9,2,1326517200,2012-01-14 05:00:00,44,8,2012-01
133,6,1,1326517200,2012-01-14 05:00:00,132,5,2012-01
156,256,2,1326517200,2012-01-14 05:00:00,155,255,2012-01
256,156,1,1326517200,2012-01-14 05:00:00,255,155,2012-01
409,11,1,1326603600,2012-01-15 05:00:00,408,10,2012-01
14,443,3,1326603600,2012-01-15 05:00:00,13,442,2012-01
14,31,3,1326603600,2012-01-15 05:00:00,13,30,2012-01
31,14,3,1326603600,2012-01-15 05:00:00,30,13,2012-01
57,793,2,1326603600,2012-01-15 05:00:00,56,792,2012-01
2164,409,2,1326603600,2012-01-15 05:00:00,2163,408,2012-01
409,2164,2,1326603600,2012-01-15 05:00:00,408,2163,2012-01
1027,14,5,1326690000,2012-01-16 05:00:00,1026,13,2012-01
1,2163,1,1326690000,2012-01-16 05:00:00,0,2162,2012-01
256,632,1,1326776400,2012-01-17 05:00:00,255,631,2012-01
2836,793,1,1326776400,2012-01-17 05:00:00,2835,792,2012-01
1289,38,2,1326776400,2012-01-17 05:00:00,1288,37,2012-01
548,14,3,1326776400,2012-01-17 05:00:00,547,13,2012-01
7603,2828,1,1326776400,2012-01-17 05:00:00,3781,2827,2012-01
1,2166,1,1326776400,2012-01-17 05:00:00,0,2165,2012-01
22,685,2,1326776400,2012-01-17 05:00:00,21,684,2012-01
22,589,2,1326776400,2012-01-17 05:00:00,21,588,2012-01
589,22,2,1326776400,2012-01-17 05:00:00,588,21,2012-01
91,194,8,1326776400,2012-01-17 05:00:00,90,193,2012-01
14,548,3,1326776400,2012-01-17 05:00:00,13,547,2012-01
38,256,3,1326776400,2012-01-17 05:00:00,37,255,2012-01
632,256,1,1326776400,2012-01-17 05:00:00,631,255,2012-01
589,26,2,1326776400,2012-01-17 05:00:00,588,25,2012-01
2166,1,1,1326776400,2012-01-17 05:00:00,2165,0,2012-01
793,2836,1,1326776400,2012-01-17 05:00:00,792,2835,2012-01
2,121,3,1326776400,2012-01-17 05:00:00,1,120,2012-01
2160,57,2,1326776400,2012-01-17 05:00:00,2159,56,2012-01
121,2,4,1326776400,2012-01-17 05:00:00,120,1,2012-01
2828,7603,1,1326776400,2012-01-17 05:00:00,2827,3781,2012-01
2161,947,2,1326862800,2012-01-18 05:00:00,2160,946,2012-01
203,17,2,1326862800,2012-01-18 05:00:00,202,16,2012-01
57,2160,2,1326862800,2012-01-18 05:00:00,56,2159,2012-01
793,57,3,1326862800,2012-01-18 05:00:00,792,56,2012-01
346,117,2,1326862800,2012-01-18 05:00:00,345,116,2012-01
57,117,1,1326862800,2012-01-18 05:00:00,56,116,2012-01
7603,21,1,1326862800,2012-01-18 05:00:00,3781,20,2012-01
1487,2,1,1326862800,2012-01-18 05:00:00,1486,1,2012-01
70,203,1,1326862800,2012-01-18 05:00:00,69,202,2012-01
57,50,4,1326862800,2012-01-18 05:00:00,56,49,2012-01
17,203,2,1326862800,2012-01-18 05:00:00,16,202,2012-01
346,2816,1,1326862800,2012-01-18 05:00:00,345,2815,2012-01
316,2166,1,1326862800,2012-01-18 05:00:00,315,2165,2012-01
947,2161,2,1326862800,2012-01-18 05:00:00,946,2160,2012-01
21,7603,1,1326862800,2012-01-18 05:00:00,20,3781,2012-01
2,1487,1,1326862800,2012-01-18 05:00:00,1,1486,2012-01
203,70,1,1326862800,2012-01-18 05:00:00,202,69,2012-01
2149,1,5,1326949200,2012-01-19 05:00:00,2148,0,2012-01
272,7603,3,1326949200,2012-01-19 05:00:00,271,3781,2012-01
14,796,6,1326949200,2012-01-19 05:00:00,13,795,2012-01
133,203,2,1326949200,2012-01-19 05:00:00,132,202,2012-01
272,39,2,1326949200,2012-01-19 05:00:00,271,38,2012-01
203,133,2,1326949200,2012-01-19 05:00:00,202,132,2012-01
20,38,4,1326949200,2012-01-19 05:00:00,19,37,2012-01
38,20,4,1326949200,2012-01-19 05:00:00,37,19,2012-01
67,256,3,1326949200,2012-01-19 05:00:00,66,255,2012-01
14,24,5,1326949200,2012-01-19 05:00:00,13,23,2012-01
256,67,2,1326949200,2012-01-19 05:00:00,255,66,2012-01
26,589,2,1327035600,2012-01-20 05:00:00,25,588,2012-01
2826,1,1,1327035600,2012-01-20 05:00:00,2825,0,2012-01
443,517,2,1327035600,2012-01-20 05:00:00,442,516,2012-01
133,7415,1,1327035600,2012-01-20 05:00:00,132,3593,2012-01
17,483,3,1327035600,2012-01-20 05:00:00,16,482,2012-01
1,2826,1,1327035600,2012-01-20 05:00:00,0,2825,2012-01
51,67,5,1327035600,2012-01-20 05:00:00,50,66,2012-01
20,60,1,1327035600,2012-01-20 05:00:00,19,59,2012-01
20,45,2,1327035600,2012-01-20 05:00:00,19,44,2012-01
51,75,1,1327035600,2012-01-20 05:00:00,50,74,2012-01
485,256,1,1327035600,2012-01-20 05:00:00,484,255,2012-01
67,360,1,1327035600,2012-01-20 05:00:00,66,359,2012-01
70,17,1,1327035600,2012-01-20 05:00:00,69,16,2012-01
360,67,1,1327035600,2012-01-20 05:00:00,359,66,2012-01
2816,64,1,1327035600,2012-01-20 05:00:00,2815,63,2012-01
17,70,1,1327035600,2012-01-20 05:00:00,16,69,2012-01
